Inv_Year_ID,ECODISTRIC,PROVINCE,CROPLND,IRRIG,TOTALRT,TOTALIT,TOTALNT,ANCOARSE,ANMED,I,PERCOARSE,PERMED,PERFINE,A_PCoarse,A_PMed,A_PFine,summerfallow
2013,730,AB,527264.4343,590.4,75892.2626,24642.7587,369701.2286,42325.282,380743.118,10610.833,25958.016,192664.424,6383.611,0.103666045,0.870533403,0.025800552,12030.88831
2014,730,AB,530632.2621,576.91,71681.2248,24466.9737,380987.2113,42754.188,386348.754,10821.111,25357.371,186884.277,6117.778,0.103468431,0.870799662,0.025731907,11204.14805
2015,730,AB,534163.4623,563.24,67504.8707,24328.871,392530.7282,43200.353,392233.586,11041.111,24739.911,180826.662,5842.778,0.103270824,0.871065262,0.025663914,10467.40571
2016,730,AB,538355.9783,549.93,63360.0141,24215.0353,404639.6804,43699.306,398607.876,11278.056,24129.241,174594.765,5559.722,0.10310343,0.871302145,0.025594425,9692.83932
2017,730,AB,539872.9847,447.39,66437.3864,24322.29,404388.8035,44290.232,401308.901,11197.5,23443.089,170948.417,5597.222,0.103128549,0.871300355,0.025571097,8743.4578
2018,730,AB,541484.4468,343.46,69602.5185,24434.7719,404232.8497,45101.091,403982.586,11113.889,22539.288,167327.143,5637.5,0.103157274,0.871295447,0.025547279,7815.19111
2019,730,AB,542771.6779,238.2,72724.9847,24509.2683,403671.8472,45571.955,406528.323,11047.777,21974.111,163834.204,5660.278,0.103184155,0.871292425,0.025523419,6871.71993
2020,730,AB,544029.6881,131.62,75843.73,24539.5391,402898.9907,46124.762,408318.913,10962.222,21325.027,161092.874,5701.944,0.103209078,0.871292055,0.025498867,5887.6291
2021,730,AB,545048.949,23.75,79010.0506,24574.2308,402098.2389,46680.98,410710.494,10883.889,20674.746,157748.731,5736.944,0.103237326,0.871287625,0.025475048,5038.27218
2022,730,AB,546450.1164,10.92,82306.7013,24619.4519,401685.837,47264.753,413462.471,10810,19992.888,154000.094,5763.889,0.103267697,0.871284677,0.025447627,4185.49283
1990,731,AB,561995.4318,734.61,132087.8799,423290.2214,6476.5188,23699.994,452043.304,0,14156.006,161194.013,0,0.058142203,0.941857797,0,67226.76959
1991,731,AB,564872.5015,748.86,135700.6892,418238.2863,6853.4544,23533.589,451237.133,0,14192.912,161781.439,0,0.057974317,0.942025683,0,63303.94531
1992,731,AB,566394.5591,815.78,144703.9465,400953.0388,12086.3049,23101.117,449230.491,0,14496.582,163557.829,0,0.057808283,0.942191717,0,60886.15296
1993,731,AB,568096.8512,885.2,153596.0119,383473.1423,17327.5162,22640.418,446997.943,0,14825.682,165559.168,0,0.057638096,0.942361904,0,58130.64914
1994,731,AB,569541.817,954.22,162628.878,366116.2877,22611.5141,22214.489,444991.121,0,15122.112,167254.959,0,0.057477827,0.942522173,0,55770.53748
1995,731,AB,571164.8875,1023.83,171874.7159,349100.1889,27966.5553,21855.994,443442.344,0,15351.106,168474.434,0,0.057318951,0.942681049,0,53543.36778
1996,731,AB,572649.3658,1093.97,180949.3689,331726.1858,33322.6954,21243.406,441700.685,0,15834.894,169887.506,0,0.057160807,0.942839193,0,51140.12497
1997,731,AB,577471.1405,1055.1,191228.8169,297821.1531,52902.5898,21213.977,438224.072,0,15733.424,173036.016,0,0.056999343,0.943000657,0,47303.39935
1998,731,AB,582242.8868,1015.88,201112.146,262927.9575,72491.9467,20911.089,433752.083,0,15906.112,177179.069,0,0.056838741,0.943161259,0,42939.64164
1999,731,AB,587128.1104,976.41,211459.2956,228297.0189,92372.9457,20647.17,430208.448,0,16041.229,180395.991,0,0.056679754,0.943320246,0,38942.27483
2000,731,AB,592320.4991,935.57,221946.0731,193383.2279,112484.8889,20391.424,426724.378,0,16166.776,183548.433,0,0.056518935,0.943481065,0,34743.59397
2001,731,AB,597036.6941,895.35,232181.599,157926.6961,132673.7252,20150.547,422764.743,0,16409.053,187508.517,0,0.056520938,0.943479062,0,30401.69363
2002,731,AB,593991.1559,981.79,211948.125,144711.0547,163608.3602,20023.071,420743.51,0,16330.029,188017.23,0,0.05635145,0.94364855,0,28960.26753
2003,731,AB,590882.4794,1068.23,191691.5364,131556.6533,194339.0804,19883.7,418766.96,0,16256.6,188500.87,0,0.056170102,0.943829898,0,27551.28626
2004,731,AB,587760.2178,1154.87,171463.3789,118431.8477,224876.7133,19722.635,416699.625,0,16198.565,189087.646,0,0.055977444,0.944022556,0,26057.13096
2005,731,AB,584901.5605,1241.62,151536.3202,105561.8114,255632.9885,19638.112,415199.217,0,16054.188,189126.361,0,0.055767661,0.944232339,0,24721.17891
2006,731,AB,582082.3272,1328.5,131653.9104,92736.696,286348.2138,19559.2,413743.4,0,15914,189177.27,0,0.055566323,0.944433677,0,23407.23583
2007,731,AB,581883.2092,1202.99,121848.3286,80191.809,308408.8823,19559.853,413493.077,0,15555.647,185844.923,0,0.055347634,0.944652366,0,20635.33966
2008,731,AB,581532.1093,1076.95,111932.5213,67263.9559,330031.5627,19163.147,412737.914,0,15584.853,182959.877,0,0.055116555,0.944883445,0,17538.31603
2009,731,AB,581426.2999,950.28,102208.1116,54451.387,351923.0213,18934.442,412305.849,0,15436.259,179694.301,0,0.054872766,0.945127234,0,14461.77433
2010,731,AB,581538.0872,823.03,92659.656,41766.372,374056.2719,18494.341,412687.959,0,15488.559,175549.671,0,0.054615524,0.945384476,0,11322.22863
2011,731,AB,580329.4982,694.43,82861.7966,28864.0444,394827.1988,18015.958,411422.05,0,15520.341,172340.029,0,0.054327535,0.945672465,0,8166.13449
2012,731,AB,582419.4511,733.37,82142.1676,28447.5938,402301.9985,18240.059,416689.792,0,15266.841,167451.809,0,0.05424914,0.94575086,0,8073.50901
2013,731,AB,584053.97,772.28,81252.1701,27935.7125,409078.3174,18567.759,420910.642,0,14910.441,163602.839,0,0.054172574,0.945827426,0,7995.04674
2014,731,AB,586356.6007,812.71,80476.0297,27509.336,416435.3146,18557.123,426247.698,0,14892.376,158632.823,0,0.054096515,0.945903485,0,7629.59663
2015,731,AB,588335.9387,852.16,79714.8099,27128.1489,423678.421,18810.853,431284.988,0,14609.947,153954.844,0,0.054021217,0.945978783,0,7523.06899
2016,731,AB,590965.5499,892.75,78992.5776,26716.4326,431207.66,19096.8,436421.38,0,14318.4,149612.69,0,0.0539434,0.9460566,0,7346.87099
2017,731,AB,591568.2768,741.92,80766.86,29056.6625,428838.5073,19485.247,437884.173,0,13878.853,147262.317,0,0.05394265,0.94605735,0,6713.84141
2018,731,AB,592343.8344,590.85,82621.5487,31444.3275,426655.534,19914.065,439581.325,0,13398.935,144679.744,0,0.053941708,0.946058292,0,6099.73027
2019,731,AB,593668.1345,436.93,84618.9115,33923.3195,425215.889,20334.947,442107.263,0,12927.653,141260.566,0,0.053942521,0.946057479,0,5473.96776
2020,731,AB,594289.6412,281.07,86433.147,36350.7969,422730.2763,20732.029,443586.95,0,12479.471,138886.6,0,0.053942353,0.946057647,0,4866.85396
2021,731,AB,594601.046,123.25,88198.1703,38755.9309,419861.8688,21077.782,444750.176,0,12083.318,136829.533,0,0.053943222,0.946056778,0,4279.39549
2022,731,AB,595257.8137,60.2,90011.6752,41201.2082,417577.6363,21492.859,446392.911,0,11614.341,134268.719,0,0.05394083,0.94605917,0,3773.41577
1990,732,AB,23873.07757,12.23,1945.4325,11934.1842,235.9133,0,12767.4,0,0,23544,0,0,1,0,2050.45817
1991,732,AB,23783.15948,9.49,1976.711,11630.2518,248.1672,0,12535.2,0,0,23466.6,0,0,1,0,1965.85909
1992,732,AB,23941.42104,34.73,2420.8138,10699.5026,789.2736,0,12580.2,0,0,23112.9,0,0,1,0,1785.11637
1993,732,AB,24110.97775,60.28,2864.1886,9733.2506,1338.8508,0,12598.2,0,0,22784.4,0,0,1,0,1581.50913
1994,732,AB,24272.67308,86.12,3324.455,8767.5556,1898.8594,0,12644.1,0,0,22429.8,0,0,1,0,1397.20594
1995,732,AB,24462.17811,112.27,3813.9444,7825.4897,2481.9059,0,12757.5,0,0,22006.8,0,0,1,0,1217.31858
1996,732,AB,24639.29053,138.68,4306.6304,6836.4974,3073.7422,0,12838.5,0,0,21617.1,0,0,1,0,1028.23361
1997,732,AB,24580.31792,120.86,4444.4164,6582.1872,3076.1664,0,12737.7,0,0,21408.3,0,0,1,0,1113.09466
1998,732,AB,24491.11321,102.94,4567.5005,6308.1133,3068.5762,0,12596.4,0,0,21240,0,0,1,0,1198.26813
1999,732,AB,24395.22452,84.89,4702.9085,6054.2531,3069.1184,0,12492,0,0,21034.8,0,0,1,0,1295.33143
2000,732,AB,24297.18684,66.72,4839.507,5804.6414,3072.3216,0,12394.8,0,0,20822.4,0,0,1,0,1390.98463
2001,732,AB,24357.67228,48.81,5011.2295,5597.2386,3097.8618,0,12387.6,0,0,20831.4,0,0,1,0,1503.92571
2002,732,AB,24418.38784,41.58,4829.5832,5426.8438,3669.773,0,12583.8,0,0,20534.4,0,0,1,0,1380.20243
2003,732,AB,24471.47407,34.31,4640.1363,5249.8484,4233.4053,0,12762.9,0,0,20258.1,0,0,1,0,1266.55277
2004,732,AB,24514.90317,26.99,4444.9174,5064.9123,4788.0003,0,12918.6,0,0,20007.9,0,0,1,0,1147.26697
2005,732,AB,24585.77114,19.65,4279.1408,4915.2395,5373.7797,0,13162.5,0,0,19672.2,0,0,1,0,1043.02096
2006,732,AB,24432.11153,12.14,4070.5937,4717.295,5903.3912,0,13271.4,0,0,19208.7,0,0,1,0,931.49926
2007,732,AB,23860.61814,12.2,3758.8786,4252.8002,5975.6912,0,12636.9,0,0,19152.9,0,0,1,0,826.22669
2008,732,AB,23289.45814,12.25,3453.8886,3794.9237,6063.9377,0,12033,0,0,19047.6,0,0,1,0,722.79843
2009,732,AB,22722.4634,12.32,3155.2957,3342.3658,6172.0485,0,11457.9,0,0,18895.5,0,0,1,0,621.94327
2010,732,AB,22133.64101,12.38,2845.563,2875.3023,6267.2847,0,10848.6,0,0,18760.5,0,0,1,0,519.1404
2011,732,AB,21592.62188,12.49,2536.0906,2404.2886,6375.1408,0,10249.2,0,0,18675,0,0,1,0,411.01648
2012,732,AB,22117.02838,15.14,2482.2758,2485.9574,7170.0068,0,10987.2,0,0,17920.8,0,0,1,0,375.03993
2013,732,AB,22621.53641,17.8,2423.8744,2559.0798,7935.9358,0,11689.2,0,0,17202.6,0,0,1,0,335.31022
2014,732,AB,23113.76513,20.45,2368.6134,2631.4549,8689.6216,0,12381.3,0,0,16492.5,0,0,1,0,297.1057
2015,732,AB,23597.84705,23.12,2317.4734,2705.4271,9434.6595,0,13070.7,0,0,15783.3,0,0,1,0,263.00223
2016,732,AB,24219.05588,25.92,2283.8544,2796.3708,10237.6548,0,13843.8,0,0,15148.8,0,0,1,0,230.25139
2017,732,AB,24131.04808,24.71,2528.2487,2866.7349,10326.0963,0,14204.7,0,0,14855.4,0,0,1,0,262.56254
2018,732,AB,24046.18322,23.48,2766.3716,2933.9892,10405.2292,0,14550.3,0,0,14579.1,0,0,1,0,292.46329
2019,732,AB,23977.70253,22.23,3005.4553,3005.9866,10498.8581,0,14913,0,0,14283.9,0,0,1,0,323.07599
2020,732,AB,23770.92374,20.96,3137.3659,2980.8496,10288.4245,0,14813.1,0,0,14453.1,0,0,1,0,318.11429
2021,732,AB,23716.44523,19.67,3367.35,3055.6339,10392.9861,0,15177.6,0,0,14157,0,0,1,0,345.96949
2022,732,AB,23694.87275,18.33,3604.0974,3138.3577,10527.825,0,15581.7,0,0,13824,0,0,1,0,370.75381
1990,733,SK,180566.7096,230.11,62791.8138,152461.7884,4770.8777,33704.064,175763.916,10575.016,2979.472,47436.539,821.984,0.135223393,0.822764817,0.04201179,52502.18781
1991,733,SK,184987.3987,242.17,65541.4615,151328.9774,5117.301,33916.991,177532.437,10564.558,2785.019,45936.536,832.442,0.135148516,0.822884092,0.041967392,50513.71198
1992,733,SK,184953.9146,269.21,68934.532,139135.4092,10923.1689,33593.672,174911.767,10506.557,3126.294,48821.261,890.443,0.135074368,0.823001776,0.041923856,48409.5
1993,733,SK,185301.1323,296.19,72283.4846,127559.837,16582.2082,33273.067,172718.423,10449.508,3465.223,51242.29,947.492,0.135019587,0.823094461,0.041885952,46236.71057
1994,733,SK,185737.2543,323.1,75543.9254,116336.2821,22108.7024,32964.823,170641.858,10395.312,3791.638,53525.673,1001.688,0.134974762,0.823173893,0.041851346,44068.24509
1995,733,SK,186313.2653,350.05,78711.6217,105427.9354,27521.0929,32665.141,168666.889,10343.966,4109.677,55713.291,1053.034,0.134927714,0.823256412,0.041815874,41862.53771
1996,733,SK,186885.9094,376.96,81776.7889,94747.534,32814.997,32248.466,166806.007,10294.525,4544.74,57781.783,1102.475,0.134883336,0.823335435,0.041781229,39672.09589
1997,733,SK,187426.9936,346.77,80665.029,89505.8434,36562.5478,31914.729,164587.943,10240.329,4896.634,60260.69,1156.671,0.134812012,0.823449449,0.041738539,37846.3291
1998,733,SK,188106.8639,316.56,79661.2667,84408.4789,40344.1845,31590.808,162650.907,10183.28,5238.826,62412.105,1213.72,0.134764103,0.82353289,0.041703007,36058.57056
1999,733,SK,188551.3373,286.31,78548.8661,79142.6761,44050.1275,31256.05,160371.624,10124.327,5591.913,64898.073,1272.673,0.134720249,0.823611053,0.041668699,34258.46047
2000,733,SK,188990.7957,256.18,77428.023,73867.0304,47735.7363,30916.261,158062.159,10061.573,5949.803,67424.421,1335.427,0.134670729,0.823696341,0.041632931,32429.68704
2001,733,SK,189368.5756,225.79,76234.2053,68510.568,51367.337,30554.827,155577.807,9988.361,6311.488,69889.523,1408.639,0.134680993,0.823683187,0.04163582,30480.9004
2002,733,SK,185253.8415,198.46,69235.0948,63236.6565,57468.4786,29792.071,150451.814,9703.114,6869.31,70746.452,1693.886,0.136157757,0.821514598,0.042327646,29343.78793
2003,733,SK,181232.3034,171.01,62474.1425,58134.6889,63250.2987,29023.975,145423.349,9421.671,7437.59,71510.077,1975.329,0.137698897,0.819259771,0.043041332,28188.55569
2004,733,SK,177254.9729,143.52,55966.1925,53218.9958,68732.4616,28276.199,140507.765,9144.034,7989.911,72052.12,2252.966,0.139365508,0.81683744,0.043797052,27095.12502
2005,733,SK,173336.55,115.9,49713.1775,48495.2777,73937.0251,27557.377,135729.372,8869.246,8483.746,72629.238,2455.018,0.140937587,0.814779264,0.04428315,26053.52261
2006,733,SK,169757.5935,88.44,43789.7064,44046.7235,78978.8601,26899.648,131340.45,8585.901,8927.55,73377.184,2624.262,0.14230978,0.813162154,0.044528066,25145.84888
2007,733,SK,164863.7921,119.41,39006.4428,37118.0922,83534.7452,25836.338,125317.416,8521.247,9516.081,70935.64,2469.28,0.145725481,0.808970694,0.045303826,20929.70599
2008,733,SK,165327.3881,149.43,35985.7499,32025.4425,90521.0378,25630.885,124386.404,8531.705,9615.217,70052.379,2331.411,0.146524194,0.808315938,0.045159868,17971.7514
2009,733,SK,165680.4686,178.43,32996.3922,27017.6494,97273.9084,25416.584,123351.857,8534.557,9713.516,69172.048,2195.443,0.147367689,0.807620901,0.045011409,15022.25911
2010,733,SK,166041.9654,206.42,30064.3839,22111.4902,103879.0257,25206.98,122328.606,8537.411,9809.554,68311.117,2062.329,0.148214371,0.806920143,0.044865485,12101.61468
2011,733,SK,166206.7837,232.78,27156.6485,17281.2225,110215.9492,24975.63,121152.545,8548.822,9916.42,67394.617,1933.967,0.149161044,0.806025774,0.044813181,9205.88304
2012,733,SK,170497.9012,208.76,27358.0277,16279.2733,115122.0992,25217.082,124897.899,8661.017,9707.98,65292.498,1884.524,0.148200432,0.807050793,0.044748775,8334.53658
2013,733,SK,174840.6967,184.75,27565.4234,15269.898,120081.7287,25462.462,128695.47,8776.066,9496.862,63172.002,1834.13,0.147236215,0.80807742,0.044686365,7464.09883
2014,733,SK,179230.3295,160.88,27778.2725,14253.1073,125090.8702,25710.776,132531.204,8893.016,9283.441,61031.822,1783.736,0.146276105,0.809094987,0.044628908,6594.99386
2015,733,SK,183666.0597,137.16,27996.4347,13229.4342,130149.3509,25963.779,136413.203,9009.016,9066.643,58878.016,1733.344,0.145315857,0.810121869,0.044562274,5728.24673
2016,733,SK,188114.8085,113.49,28214.0045,12198.0778,135234.138,26215.26,140309.87,9127.87,8849.149,56689.899,1682.95,0.144372246,0.811115885,0.044511869,4865.81463
2017,733,SK,186594.7903,94.41,28631.0898,12360.8007,133458.9993,25927.979,139519.445,9017.573,8994.055,55042.122,1704.819,0.145383692,0.809977988,0.04463832,4626.26605
2018,733,SK,185060.1841,76.15,29047.841,12523.2041,131667.8047,25638.245,138717.082,8899.671,9141.814,53403.451,1725.738,0.146426323,0.80884001,0.044733667,4385.56851
2019,733,SK,183514.0623,58.64,29464.956,12684.6882,129862.7657,25346.653,137913.182,8774.164,9292.145,51778.151,1745.704,0.147493286,0.807712726,0.044793988,4143.38834
2020,733,SK,181959.5011,41.02,29882.5682,12845.3974,128045.7642,25052.394,137101.556,8641.05,9445.158,50162.116,1764.722,0.148589389,0.806590408,0.044820203,3899.11741
2021,733,SK,180402.9334,25.49,30302.0767,13004.6567,126221.3367,24756.491,136296.281,8502.229,9600.695,48558.523,1782.788,0.149706467,0.80547806,0.044815473,3651.93712
2022,733,SK,179520.7806,25.45,30843.4777,13206.4194,124865.8231,24543.661,136024.616,8376.722,9653.82,47120.429,1802.755,0.150304061,0.804955312,0.044740627,3404.91544
1990,734,SK,53493.62498,253.58,22199.2599,33669.5785,3748.4415,44910.325,14734.677,0,13013.849,1811.149,0,0.777818907,0.222181093,0,9900.73507
1991,734,SK,53513.28533,269.85,23192.1719,32803.6223,4046.8758,45261.242,14798.758,0,12573.187,1736.815,0,0.777658027,0.222341973,0,10338.28949
1992,734,SK,53180.26542,286.81,23662.9835,29603.7553,5809.9011,44413.78,14678.219,0,13329.931,1846.071,0,0.777504581,0.222495419,0,9803.18413
1993,734,SK,52905.76565,303.71,24124.2874,26501.3618,7534.5007,43611.987,14564.012,0,14043.294,1949.706,0,0.77735013,0.22264987,0,9242.08607
1994,734,SK,52619.72684,320.6,24564.8257,23464.66,9216.6644,42810.179,14450.819,0,14755.67,2052.331,0,0.77719221,0.22280779,0,8687.27784
1995,734,SK,52280.27449,337.5,24943.9022,20460.5844,10838.8135,41965.529,14294.47,0,15512.808,2198.19,0,0.777038831,0.222961169,0,8134.85931
1996,734,SK,52020.05326,354.37,25377.5364,17584.411,12449.1827,41259.091,14165.907,0,16128.513,2315.486,0,0.776883487,0.223116513,0,7610.02951
1997,734,SK,51753.66252,298.62,23986.5407,16342.464,14149.1153,40434.82,14054.174,0,16862.113,2416.89,0,0.776718026,0.223281974,0,6937.0306
1998,734,SK,51518.80255,242.88,22635.5234,15128.2045,15830.6422,39655.636,13949.359,0,17552.406,2510.591,0,0.776565784,0.223434216,0,6273.22977
1999,734,SK,51229.02539,187.18,21288.8428,13910.4727,17456.2845,38840.128,13825.869,0,18277.565,2623.433,0,0.77640378,0.22359622,0,5640.72148
2000,734,SK,50988.55613,131.53,19996.9971,12735.3172,19082.5957,38100.94,13726.057,0,18928.562,2712.438,0,0.776249583,0.223750417,0,5022.95667
2001,734,SK,50861.99765,76.02,18760.6304,11597.6229,20721.1568,37448.301,13642.696,0,19581.886,2796.116,0,0.776248319,0.223751681,0,4410.48652
2002,734,SK,49181.81193,76,16198.5883,10359.6632,22562.7188,35762.116,13368.88,0,19586.955,2864.048,0,0.773226115,0.226773885,0,4175.26574
2003,734,SK,47470.60355,75.96,13703.9812,9142.1247,24295.414,34055.866,13095.135,0,19513.861,2931.138,0,0.769724223,0.230275777,0,3928.65705
2004,734,SK,45709.80658,75.9,11284.368,7949.4697,25901.4723,32314.908,12829.09,0,19380.398,2990.6,0,0.765686278,0.234313722,0,3680.92514
2005,734,SK,43869.32821,75.88,8948.1584,6779.049,27328.0026,30510.234,12552.76,0,19211.585,3059.415,0,0.761040554,0.238959446,0,3435.75648
2006,734,SK,42038.8491,75.82,6738.7436,5664.0376,28649.5887,28770.403,12287.6,0,18920.848,3116.154,0,0.755864129,0.244135871,0,3213.68193
2007,734,SK,38947.12468,102.57,5982.0431,4736.8746,26647.7523,25683.915,11694.083,0,18682.423,3193.577,0,0.74874843,0.25125157,0,2734.91283
2008,734,SK,38172.37131,128.49,5605.0762,4166.9777,26387.1862,24771.478,11403.522,0,18710.289,3268.706,0,0.747700429,0.252299571,0,2480.18392
2009,734,SK,37558.05429,153.53,5254.0982,3623.0322,26215.6297,23976.214,11140.789,0,18849.522,3317.475,0,0.747603799,0.252396201,0,2232.3477
2010,734,SK,36953.95983,177.7,4909.268,3089.6977,26045.5443,23192.541,10882.454,0,18995.484,3354.518,0,0.747683248,0.252316752,0,1984.67719
2011,734,SK,36320.4266,200.52,4565.2001,2563.9702,25849.5696,22395.745,10621.255,0,19125.198,3388.803,0,0.747707447,0.252292553,0,1734.79844
2012,734,SK,37562.66851,183.36,5139.0978,2551.1545,26566.7577,23346.46,10944.54,0,18656.278,3269.723,0,0.747153659,0.252846341,0,1470.86957
2013,734,SK,38816.79556,166.21,5719.7426,2538.4555,27289.8119,24305.918,11271.083,0,18182.815,3149.186,0,0.746608296,0.253391704,0,1206.847
2014,734,SK,40082.67595,149.16,6307.0917,2525.8552,28018.7133,25277.008,11600.989,0,17741.995,2993.002,0,0.746689245,0.253310755,0,942.66873
2015,734,SK,41360.03424,132.22,6900.9177,2513.4692,28753.2133,26274.075,11915.927,0,17296.634,2835.364,0,0.747071585,0.252928415,0,678.07252
2016,734,SK,42697.53661,115.49,7509.9309,2503.9277,29526.6214,27333.796,12225.203,0,16853.966,2692.032,0,0.747614656,0.252385344,0,413.08929
2017,734,SK,40822.54864,97.37,7036.092,2316.0853,28204.9427,25630.705,11949.293,0,16885.564,2696.436,0,0.743785565,0.256214435,0,489.02264
2018,734,SK,38928.54161,80.07,6560.3781,2126.948,26875.8641,23915.92,11671.083,0,16927.195,2687.804,0,0.739884669,0.260115331,0,564.22693
2019,734,SK,37015.16905,63.45,6082.9852,1936.6162,25539.7986,22217.492,11363.505,0,16999.955,2641.045,0,0.736865379,0.263134621,0,638.43291
2020,734,SK,35081.12692,47.47,5603.8938,1744.9932,24197.0331,20506.116,11052.883,0,17068.539,2596.459,0,0.733536178,0.266463822,0,711.32181
2021,734,SK,33123.91617,32.03,5122.7931,1551.9432,22847.1536,18783.488,10739.513,0,17127.945,2553.057,0,0.729847793,0.270152207,0,782.30983
2022,734,SK,31118.60961,17,4672.8308,1352.529,21424.4303,17102.459,10347.541,0,17168.669,2511.334,0,0.727161592,0.272838408,0,849.05441
1990,735,SK,156526.4177,557.91,61624.3412,116785.9956,7238.3032,5740.73,179948.269,0,4692.647,24654.352,0,0.048519211,0.951480789,0,37249.8505
1991,735,SK,158526.1226,542.95,64288.1868,115049.892,7810.721,6006.604,181183.395,0,4445.126,23535.881,0,0.048574063,0.951425937,0,36724.048
1992,735,SK,159406.4773,552.23,67908.3462,104994.3474,12597.9964,5574.967,179967.038,0,4893.952,24869.043,0,0.048623669,0.951376331,0,34502.76002
1993,735,SK,160527.8771,561.42,71499.6625,95201.9343,17306.5033,5209.172,178839.83,0,5277.009,26113.989,0,0.048673324,0.951326676,0,32152.34027
1994,735,SK,161689.6066,570.68,75033.3395,85575.4396,21943.2107,4816.962,177776.044,0,5686.199,27294.803,0,0.048721834,0.951278166,0,29798.69381
1995,735,SK,162879.5689,579.93,78491.5898,76098.5487,26509.3714,4582.748,176557.25,0,5937.172,28631.825,0,0.048769037,0.951230963,0,27437.96988
1996,735,SK,164150.318,589.15,81945.8766,66825.9509,31034.9725,4498.762,175351.239,0,6039.571,29955.434,0,0.048823613,0.951176387,0,25112.99124
1997,735,SK,164438.3802,531.87,78799.1547,62844.7262,36020.1292,4410.246,173289.757,0,6145.15,32133.85,0,0.048872325,0.951127675,0,23637.68526
1998,735,SK,164527.0919,474.5,75552.3323,58802.9815,40888.3862,4330.256,170947.745,0,6242.529,34593.471,0,0.048922258,0.951077742,0,22160.62215
1999,735,SK,164784.8763,417.11,72423.0035,54808.5067,45837.32,4258.922,168840.077,0,6331.039,36816.964,0,0.048971597,0.951028403,0,20676.49977
2000,735,SK,165013.2287,359.81,69275.6057,50787.3313,50758.2729,4178.505,166673.494,0,6428.801,39103.198,0,0.049020751,0.950979249,0,19171.87365
2001,735,SK,165156.286,302.17,66109.4426,46738.1461,55644.3612,4098.188,164413.809,0,6509.033,41363.969,0,0.049020131,0.950979869,0,17664.65854
2002,735,SK,161901.8722,316.18,60711.1956,41673.6543,62712.5302,3893.966,161224.031,0,6292.023,41824.98,0,0.047768842,0.952231158,0,17567.71933
2003,735,SK,158447.7116,330.14,55374.8489,36716.0104,69421.3307,3772.615,157761.38,0,5987.599,42489.402,0,0.046474776,0.953525224,0,17461.6998
2004,735,SK,154874.1157,344.12,50057.8505,31809.1849,75805.2045,3706.82,153989.177,0,5635.292,43375.711,0,0.045194947,0.954805053,0,17328.96292
2005,735,SK,151299.1359,358.12,44888.5508,27038.9992,81945.2301,3639.237,150258.756,0,5291.304,44139.697,0,0.043921631,0.956078369,0,17193.67181
2006,735,SK,147744.3304,372.38,39865.9188,22398.9288,87810.4524,3569.695,146533.305,0,4974,44925.999,0,0.042717834,0.957282166,0,17075.52735
2007,735,SK,144734.8894,361.47,36260.2897,19220.0737,90003.2668,3492.444,142021.553,0,4282.955,44677.04,0,0.039981691,0.960018309,0,14590.81831
2008,735,SK,144592.9687,350.52,33430.7985,16579.381,94295.2806,3478.472,140860.527,0,4008.613,44062.384,0,0.038912142,0.961087858,0,12658.52877
2009,735,SK,144879.787,339.6,30735.8821,14033.9109,98710.0469,3473.999,140040.996,0,3771.386,43573.614,0,0.037961779,0.962038221,0,10767.14718
2010,735,SK,145172.1371,328.71,28093.742,11535.6411,103030.2268,3469.4,139225.596,0,3539.163,43102.834,0,0.037016343,0.962983657,0,8892.05936
2011,735,SK,145381.2697,317.35,25489.403,9076.1449,107198.7223,3463.736,138339.26,0,3303.682,42643.315,0,0.036044838,0.963955162,0,7032.77905
2012,735,SK,148782.4059,304.93,25349.8904,8757.5574,110446.3822,3498.698,141091.295,0,3463.855,40960.148,0,0.036836177,0.963163823,0,6251.59847
2013,735,SK,152220.3184,292.45,25210.5276,8438.2395,113730.0828,3534.384,143879.61,0,3627.82,39262.179,0,0.037635595,0.962364405,0,5470.75126
2014,735,SK,155696.9689,280.08,25071.918,8118.1285,117051.2533,3570.453,146705.54,0,3795.526,37545.476,0,0.038441157,0.961558843,0,4690.43446
2015,735,SK,159215.1878,267.78,24934.0979,7797.6801,120412.1521,3607.163,149569.838,0,3967.542,35808.455,0,0.039256737,0.960743263,0,3910.8624
2016,735,SK,162822.7524,255.61,24803.4344,7479.6638,123849.222,3646.254,152520.744,0,4146.25,34063.745,0,0.040089642,0.959910358,0,3133.98372
2017,735,SK,163536.9886,230.41,24606.0861,8729.3971,123803.3069,3643.232,153547.768,0,3954.198,32985.799,0,0.039135584,0.960864416,0,3029.94335
2018,735,SK,164257.7296,206.33,24408.1077,9983.313,123757.0592,3640.041,154577.962,0,3763.584,31918.423,0,0.038182695,0.961817305,0,2924.81489
2019,735,SK,164984.0556,183.36,24209.2446,11241.0975,123711.0781,3636.764,155608.234,0,3570.88,30862.122,0,0.037214573,0.962785427,0,2818.28815
2020,735,SK,165715.0307,161.3,24009.0637,12502.3317,123665.5345,3633.355,156641.646,0,3380.7,29817.298,0,0.036253405,0.963746595,0,2709.80824
2021,735,SK,166449.4332,140.02,23807.4128,13766.2033,123620.8339,3629.908,157673.093,0,3187.791,28786.212,0,0.035274238,0.964725762,0,2598.60967
2022,735,SK,167542.7251,123.93,23697.0737,15040.0248,123820.1114,3639.62,159027.385,0,3090.841,27665.159,0,0.03479659,0.96520341,0,2487.82575
