ECODISTRIC,PROVINCE,Inv_Year_ID,ANCOARSE,ANMED,ANFINE,PERCOARSE,PERMED,PERFINE,Frac_Coarse,Frac_Medium,Frac_Fine
785,SK,2011,0,73274.621,5817.38,0,15978.217,800.784,0,0.930968031,0.069031969
789,SK,2011,13536.252,120106.865,2578.889,9747.185,24260.131,207.683,0.136610221,0.847040207,0.016349572
792,SK,2011,27817.57,59309.158,570413.272,19027.96,5220.998,63603.041,0.062846838,0.086572107,0.850581055
794,SK,2011,0,393644.001,0,0,123017.999,0,0,1,0
795,SK,2011,0,216407,0,166.68,68325.322,0,0.000585049,0.999414951,0
796,SK,2011,11144.991,50266.01,0,9252.211,15089.789,0,0.23785992,0.76214008,0
803,SK,2011,6901.398,99410.542,51996.054,1350.551,12687.784,5457.668,0.046410368,0.630460102,0.32312953
805,SK,2011,4438.492,40901.381,23416.125,931.029,6509.648,3294.324,0.067548793,0.596432673,0.336018535
807,SK,2011,0,62731.207,8482.794,0,7237.13,750.873,0,0.883416245,0.116583755
808,SK,2011,3227.149,104345.028,400452.82,262.36,11414.607,43123.035,0.006199989,0.205676072,0.788123939
809,SK,2011,3855.012,98603.398,26304.587,613.588,13687.707,1610.706,0.030887161,0.776161096,0.192951743
810,SK,2011,0,87998.999,0,0,19193.002,0,0,1,0
811,SK,2011,0,340.908,909.091,0,52.908,141.091,0,0.27272614,0.72727386
813,SK,2011,2434.237,79212.192,36020.57,1431.552,15954.272,7264.179,0.027163227,0.668693569,0.304143204
815,SK,2011,20477.36,7647.641,0,3057.088,1513.912,0,0.719795916,0.280204084,0
816,SK,2011,37452.804,283311.274,22663.922,30146.727,102171.859,6052.418,0.140306498,0.800091179,0.059602323
817,SK,2011,0,81168.471,3218.527,0,11533.546,446.453,0,0.961968515,0.038031485
819,SK,2011,21383.846,6096.154,0,3937.026,1123.974,0,0.778122123,0.221877877,0
820,SK,2011,739.92,160468.917,749.169,0,38556.998,0,0.003690098,0.992573678,0.003736224
821,SK,2011,354.151,139999.85,0,1245.43,52716.573,0,0.008231854,0.991768146,0
822,SK,2011,5384.033,118605.434,1188.532,1674.001,52847.991,905.006,0.039079949,0.949328246,0.011591806
824,SK,2011,20449.027,55259.663,1387.309,8671.605,29854.393,0,0.251860656,0.736140684,0.01199866
825,SK,2011,0,396938.009,0,1057.36,119592.638,0,0.00204286,0.99795714,0
826,SK,2011,12883.01,545785.962,83762.032,10482.808,154626.419,13554.214,0.028456919,0.85302292,0.118520161
827,SK,2011,23488.58,9628.65,1444.772,23783.704,9456.297,1492.999,0.682188941,0.275415924,0.042395136
830,SK,2011,12471.02,218327.063,32722.916,7089.533,86738.479,8720.984,0.053433915,0.833353037,0.113213048
831,SK,2011,5176.692,115261.522,1345.788,1541.944,34936.058,0,0.042452615,0.94904384,0.008503545
832,SK,2011,11283.387,226096.611,694.002,8240.377,127243.742,848.879,0.052145831,0.943733303,0.004120866
833,SK,2011,0,28943.048,18341.956,0,24322.726,16062.272,0,0.607571265,0.392428735
834,SK,2011,0,53964.089,129615.912,0,13517.503,41525.497,0,0.28279584,0.71720416
835,SK,2011,0,5397.387,13193.613,0,2112.387,5163.613,0,0.290322573,0.709677427
837,SK,2011,0,8096.15,1475.849,0,14492.213,2962.788,0,0.835770267,0.164229733
838,SK,2011,0,44424.061,1857.943,0,26372.505,2058.64,0,0.947578397,0.052421603
244,AB,2012,0,0,534,0,0,851,0,0,1
583,AB,2012,0,20,28,0,127.578,172.421,0,0.424075931,0.575924069
584,AB,2012,0,0,746,0,0,1916,0,0,1
586,AB,2012,6645.072,68648.466,28063.362,4977.411,23097.145,14055.441,0.079886802,0.630610817,0.28950238
587,AB,2012,21286.179,1299.3,0,7068.791,496.65,0,0.940434653,0.059565347,0
588,AB,2012,3864.63,10058.036,88175.124,3172.091,5864.512,42809.596,0.045709618,0.103430787,0.850859594
589,AB,2012,584.711,1900.309,0,406.353,1320.647,0,0.235294229,0.764705771,0
590,AB,2012,0,18995.194,34766.186,0,14552.935,45558.067,0,0.294611638,0.705388362
591,AB,2012,284.9,2424.835,112649.335,276.7,1362.5,86291.5,0.002762559,0.018630229,0.978607212
592,AB,2012,687.477,18264.425,106228.561,1416,22246.005,64048.992,0.009880514,0.190286778,0.799832708
593,AB,2012,0,6548.206,81958.792,0,2879.676,39449.323,0,0.072058778,0.927941222
594,AB,2012,0,0,42842.001,0,0,48599,0,0,1
595,AB,2012,0,3946.118,90474.883,0,725.882,13519.118,0,0.042994128,0.957005872
596,AB,2012,7950.86,43854.41,48766.02,3572.788,16014.792,20313.421,0.082035026,0.426199371,0.491765604
597,AB,2012,1153.2,12684.399,22283,1611.9,21875.8,26780,0.032007807,0.400056482,0.567935711
598,AB,2012,0,1036.7,65545.301,0,1222.2,67874.8,0,0.016648855,0.983351145
599,AB,2012,0,3337,57897,0,5564,37629,0,0.085236577,0.914763423
600,AB,2012,918.34,135.353,854.666,3320.028,530.706,3574.667,0.454090099,0.071360202,0.474549699
609,AB,2012,0,0,300,0,0,442,0,0,1
610,AB,2012,661.737,8745.034,21821.864,934.472,17114.269,48363.259,0.016347794,0.26484161,0.718810596
611,AB,2012,137.5,905.55,3362.95,199.75,1040.55,3507.7,0.036841818,0.212595587,0.750562596
612,AB,2012,0,4437.969,1005.691,0,12210.25,3465.75,0,0.788280635,0.211719365
615,AB,2012,2875.673,11290.377,0,6190.2,19824.65,0,0.225626429,0.774373571,0
616,AB,2012,12659.01,2539.75,0,9199.464,5584.536,0,0.729034752,0.270965248,0
617,AB,2012,1363.428,3624.072,1042.5,2296,6692,1984,0.215235149,0.606756382,0.17800847
618,AB,2012,833.573,7938.828,500.81,1443.482,7440.951,1256.25,0.117289968,0.792204748,0.090505285
619,AB,2012,0,343,0,0,835,0,0,1,0
622,AB,2012,2607.37,9050.588,0,5446.143,18450.858,0,0.226508854,0.773491146,0
623,AB,2012,2847.002,15007.871,3020.865,9379.876,46474.299,12395.824,0.137186838,0.689836315,0.172976847
625,AB,2012,35,70,0,91.667,183.334,0,0.333333333,0.666666667,0
626,AB,2012,0,1047.999,0,0,4005,0,0,1,0
629,AB,2012,179.7,2424.26,467.631,702.9,8416.155,1892.944,0.06266868,0.769719581,0.167611738
630,AB,2012,53.25,3175.647,44.444,311.125,22118.209,194.667,0.014069977,0.976696991,0.009233032
631,AB,2012,0,1147.3,114.7,0,4493.5,463.5,0,0.907026853,0.092973147
650,AB,2012,226.107,2659.408,328.233,752.333,8984.297,1131.368,0.069482861,0.826865149,0.10365199
678,AB,2012,5308.795,103876.67,5189.509,7036.826,142332.547,6231,0.045728698,0.911969258,0.042302044
679,AB,2012,0,12775.77,0,0,31044,0,0,1,0
680,AB,2012,3505.71,59946.66,0,7614.19,107067.999,0,0.062424159,0.937575841,0
681,AB,2012,2639.729,92400.811,24027.41,2534.118,39664.833,10201.44,0.030173774,0.770204244,0.199621982
683,AB,2012,48122.77,19908.998,0,31719,7697,0,0.743075184,0.256924816,0
684,AB,2012,511.845,81787.227,29694.749,1084.737,143541.25,52500.712,0.005164918,0.728934064,0.265901018
686,AB,2012,0,10230.39,0,0,21679,0,0,1,0
687,AB,2012,2678.611,8841.69,0,4324.5,14611.5,0,0.229939644,0.770060356,0
688,AB,2012,0,64735.899,0,0,53618.701,0,0,1,0
692,AB,2012,33.499,33356.99,11137.269,165.988,74721.123,36769.666,0.001277252,0.69198985,0.306732898
703,AB,2012,0,62319.671,698.209,0,111137.849,1952.1,0,0.984950646,0.015049354
708,AB,2012,1082.7,54977.143,0,4137.3,122485.301,0,0.028574174,0.971425826,0
727,AB,2012,27936.053,187657.121,136313.571,16782.941,90010.005,48261.138,0.088209959,0.547709231,0.364080809
728,AB,2012,3871.111,191031.461,3726.529,2010.556,47994.222,527.921,0.023605814,0.959319137,0.017075049
729,AB,2012,30508.859,94153.533,0,24819.209,56598.172,0,0.268478887,0.731521113,0
730,AB,2012,42372.55,381180.558,10462.778,28964.424,210389.175,6978.889,0.104853597,0.869510027,0.025636376
731,AB,2012,18222.812,411570.328,0,16295.588,174983.211,0,0.055578747,0.944421253,0
732,AB,2012,0,11764.8,0,0,19929.6,0,0,1,0
737,AB,2012,21566.2,112131.099,14072.45,12769.9,72772.25,9681,0.141304952,0.760941368,0.09775368
738,AB,2012,6854.91,120300.74,0,6721.8,32545.02,0,0.081579789,0.918420211,0
739,AB,2012,82278.075,7916.4,0,97429.72,8876.7,0,0.914539321,0.085460679,0
740,AB,2012,14968,141011.7,0,12083.9,82208.4,0,0.108089998,0.891910002,0
743,AB,2012,2098.8,72185.188,0,697.5,42143.921,0,0.02387441,0.97612559,0
744,AB,2012,0,185170.36,14613.44,0,78050.51,3139.84,0,0.936815255,0.063184745
746,AB,2012,0,145199.9,0,0,87935.8,0,0,1,0
750,AB,2012,0,42595.85,9603.95,0,103562.52,25580.08,0,0.805980124,0.194019876
769,AB,2012,0,86131.15,0,0,79203.85,0,0,1,0
771,AB,2012,13396.466,73795.525,199.6,9185.472,52676.438,136.6,0.151160872,0.846588644,0.002250484
777,AB,2012,9823.85,2170.8,0,13060.35,3070.5,0,0.81364598,0.18635402,0
779,AB,2012,0,24966.9,0,0,22320.9,0,0,1,0
781,AB,2012,11238.64,54764.198,149391.481,5979.68,14871.107,17663.052,0.067813181,0.27425391,0.657932909
786,AB,2012,0,96281.35,15.2,0,34446.25,20.1,0,0.999730046,0.000269954
787,AB,2012,0,46048.5,0,0,12320.1,0,0,1,0
788,AB,2012,0,48926.6,14870.4,0,14783.8,3784.2,0,0.773513021,0.226486979
790,AB,2012,14548.1,41109.102,0,4298.7,10117.8,0,0.268956819,0.731043181,0
791,AB,2012,0,188049,0,0,34983,0,0,1,0
793,AB,2012,43638.319,348732.718,22823.365,19446.648,116493.16,6115.259,0.113207765,0.834861052,0.051931183
797,AB,2012,1717.1,15218,48,1012.2,8558.495,53.5,0.102577132,0.893608125,0.003814743
798,AB,2012,31101.8,297129.5,29122.5,18632.2,145604.39,13391.51,0.092963893,0.827567979,0.079468128
799,AB,2012,0,41781,0,0,64402,0,0,1,0
800,AB,2012,0,69736.05,65405.15,0,52370.02,44978.79,0,0.525209965,0.474790035
801,AB,2012,0,26733.65,2029.35,0,43822.75,3779.25,0,0.923936358,0.076063642
802,AB,2012,0,52189.45,0,381.84,47767.55,0,0.003805505,0.996194495,0
804,AB,2012,11321.08,31061.22,0,11918.75,25366.1,0,0.291711577,0.708288423,0
805,AB,2012,4203.943,6611.595,3747.462,1732.955,1876.462,1063.581,0.308634779,0.441258987,0.250106233
806,AB,2012,1079.8,49565.65,462.7,2564.5,81583.27,427.35,0.026858875,0.966581363,0.006559762
809,AB,2012,3187.8,90563.25,0,3724.455,46897.145,0,0.04787787,0.95212213,0
811,AB,2012,4070.4,4391.796,30899.403,1196.4,1026.717,6655.482,0.109178656,0.112323606,0.778497738
812,AB,2012,26016.676,18779.905,19025.35,29917.601,20125.52,17528.9,0.425699023,0.296097533,0.278203444
814,AB,2012,1124.1,9669.88,0,1014.3,9085.36,0,0.102346934,0.897653066,0
815,AB,2012,17769.1,13479.678,0,13219.8,10714.496,0,0.561565309,0.438434691,0
818,AB,2012,0,29401.25,0,0,19402.45,0,0,1,0
821,AB,2012,1685.668,75149.367,734.499,906.364,32334.436,400.477,0.023307374,0.966486999,0.010205627
823,AB,2012,22502.766,113645.234,0,8504.089,36395.411,0,0.171263646,0.828736354,0
828,AB,2012,18999.385,554247.813,0,2860.66,95363.59,0,0.032555435,0.967444565,0
829,AB,2012,22832.65,11214.95,0,4606.2,2272,0,0.670453601,0.329546399,0
833,AB,2012,38.5,18095.2,11.55,88,5510,26.4,0.005321913,0.993081514,0.001596574
836,AB,2012,0,8769,0,0,1894,0,0,1,0
837,AB,2012,0,18228,0,0,11782,0,0,1,0
838,AB,2012,705.5,2904.5,0,927.5,2693.502,0,0.225833156,0.774166844,0
1016,AB,2012,493,574,0,2716,3561,0,0.436955338,0.563044662,0
1018,AB,2012,175.15,7910.3,164.65,497,26220,307.7,0.019054679,0.967554742,0.013390579
9593,AB,2012,0,11920,47680,0,5013.2,20052.8,0,0.2,0.8
9607,AB,2012,0,0,739,0,0,342,0,0,1
9609,AB,2012,431.783,5414.497,3145.7,1573.35,7321.4,3530.25,0.093623517,0.594663533,0.311712949
9687,AB,2012,5441.928,111700.702,0,7585,115410.201,0,0.054247712,0.945752288,0
9787,AB,2012,0,73625.96,0,0,22300.64,0,0,1,0
244,BC,2012,0,15.998,9,0,347,52,0,0.856131397,0.143868603
252,BC,2012,0,25,0,0,252,0,0,1,0
581,BC,2012,70.4,2157.08,0,183.2,6013,0,0.030105607,0.969894393,0
583,BC,2012,0,1751.877,380.463,0,9453.555,2548.445,0,0.792780703,0.207219297
585,BC,2012,673.333,17818.432,0.812,2035.5,62997.122,1.375,0.032430793,0.967543024,2.62E-05
591,BC,2012,13075.134,63708.632,16999.806,32884.97,143195.763,24831.872,0.155957585,0.702093923,0.141948492
610,BC,2012,0,0,0,0,0.999,0,0,1,0
618,BC,2012,275.608,3773.847,798.806,1274.12,15737.249,4437.632,0.058931154,0.741944009,0.199124837
940,BC,2012,57,21,0,476,83,0,0.836734694,0.163265306,0
943,BC,2012,0,1,0,0,5,0,0,1,0
944,BC,2012,140.003,21.696,0.3,941.722,143.079,4.2,0.864688249,0.131714628,0.003597122
948,BC,2012,0,0,0,0,0,0,0,0,0
950,BC,2012,49.701,469.772,0,178.404,1749.594,0,0.093200287,0.906799713,0
955,BC,2012,23.458,13.743,40.7,270.342,93.057,504.6,0.310603658,0.112908341,0.576488001
956,BC,2012,1196.746,1105.084,564.68,3978.752,3332.343,1059.907,0.460555504,0.394876286,0.14456821
957,BC,2012,102.876,83.964,0,369.485,225.513,0,0.604167359,0.395832641,0
958,BC,2012,8.465,3.535,0,34.786,14.214,0,0.709032787,0.290967213,0
959,BC,2012,3859.948,20410.775,497.998,3768.399,22671.614,574.171,0.147314003,0.831980921,0.020705076
960,BC,2012,9,0,0,54,0,0,1,0,0
962,BC,2012,0,11,0,0,53,0,0,1,0
969,BC,2012,0,4.49,0,0,279,0,0,1,0
971,BC,2012,45.6,2.4,0,483.55,32.449,0,0.938210883,0.061789117,0
972,BC,2012,2307.305,1268.019,2416.49,21260.265,10723.969,18372.766,0.418244295,0.212817043,0.368938661
974,BC,2012,84.747,29.334,41.92,2219.126,687.633,849.24,0.588924591,0.183273773,0.227801636
975,BC,2012,9,0,0,674,0,0,1,0,0
976,BC,2012,283.228,426.33,0,4060.712,7326.287,0,0.359105488,0.640894512,0
977,BC,2012,424.009,733.43,0,5203.016,6241.983,0,0.446502891,0.553497109,0
978,BC,2012,369.894,1029.42,0,4849.603,11187.392,0,0.299346439,0.700653561,0
979,BC,2012,2300.652,5446.348,0,16588.818,44602.185,0,0.274006632,0.725993368,0
980,BC,2012,21,5.6,1.4,195.75,52.2,13.05,0.75,0.2,0.05
981,BC,2012,0,9,4,1,467,170,0.001536098,0.731182796,0.267281106
982,BC,2012,1601.976,1508.749,1755.467,17163.184,17551.88,24536.937,0.292665141,0.297273334,0.410061525
987,BC,2012,6,6,0,97,116,0,0.457777778,0.542222222,0
988,BC,2012,369.235,269.765,0,1049.415,517.585,0,0.643087035,0.356912965,0
990,BC,2012,196.043,32.948,0,686.555,75.438,0,0.890627901,0.109372099,0
991,BC,2012,108.328,2129.618,580.005,341.678,7042.482,1614.84,0.038081397,0.776181606,0.185736998
992,BC,2012,10.134,27.867,0,30.667,84.333,0,0.26667146,0.73332854,0
995,BC,2012,59.126,249.874,0,100.803,427.199,0,0.191073618,0.808926382,0
1001,BC,2012,680.162,522.87,0,3553.532,2705.471,0,0.567364533,0.432635467,0
1002,BC,2012,232.3,16.7,0,747.3,114.7,0,0.881728173,0.118271827,0
1003,BC,2012,12,0,0,27,0,0,1,0,0
1004,BC,2012,790.503,1514.015,490.2,2840.595,5816.852,2626.55,0.257914021,0.520705689,0.221380289
1005,BC,2012,2035.559,3311.728,0,10320.121,16726.881,0,0.381415378,0.618584622,0
1006,BC,2012,3498.145,1758.083,0,16563.125,27460.873,0,0.407085593,0.592914407,0
1007,BC,2012,3014.337,2558.207,2422.583,4351.497,4725.327,5630.176,0.324455678,0.320830467,0.354713856
1008,BC,2012,1377.312,482.167,412.512,4618.287,2128.489,1432.223,0.573687182,0.249799875,0.176512943
1009,BC,2012,1275.954,291.177,0,2662.4,594.6,0,0.816386205,0.183613795,0
1010,BC,2012,2391.008,1109.022,0,742.682,548.32,0,0.654074112,0.345925888,0
1011,BC,2012,691.761,149.216,0,3041.065,583.935,0,0.835836369,0.164163631,0
1012,BC,2012,292.201,15.797,0,909.504,213.499,0,0.839765311,0.160234689,0
1013,BC,2012,295.946,148.556,142.5,2181.721,1316.778,1278.5,0.461906513,0.273179293,0.264914194
1015,BC,2012,1101.308,841.697,0,3257.534,2900.464,0,0.538062015,0.461937985,0
1017,BC,2012,168.56,109.44,0,602.919,478.08,0,0.567681801,0.432318199,0
371,MB,2012,0,0,149,0,0,65,0,0,1
375,MB,2012,2189.639,17180.393,43456.378,1661.387,7993.545,14031.728,0.044513806,0.290984218,0.664501976
376,MB,2012,0,16,0,0,29,0,0,1,0
379,MB,2012,865.558,581.842,0,1584.552,1295.447,0,0.566185369,0.433814631,0
380,MB,2012,1409.43,77.51,1512.36,4051.818,1514.73,2788.453,0.480984959,0.140232323,0.378782719
667,MB,2012,0,170,0,0,312,0,0,1,0
669,MB,2012,0,15527.851,0,0,10729,0,0,1,0
677,MB,2012,0,0,3694,0,0,4383,0,0,1
709,MB,2012,4379.241,139763.991,13838.614,1821.069,67758.806,3636.123,0.0268182,0.897598323,0.075583477
714,MB,2012,0,1604,0,0,763,0,0,1,0
715,MB,2012,557.611,15894.44,11345.049,1147.975,9536.73,7900.297,0.036772503,0.548297056,0.41493044
716,MB,2012,3661.649,37675.55,18315.55,3947.999,23001,13509,0.076012298,0.606094263,0.317893439
717,MB,2012,41603.717,38562.787,12077.993,23285.433,22966.269,4445.299,0.453955995,0.430449218,0.115594787
718,MB,2012,0,1322.7,0,0,7109,0,0,1,0
720,MB,2012,0,0,1194.6,0,0,4832,0,0,1
723,MB,2012,53,18137.251,1642.7,228,82442,4411,0.002628282,0.940749547,0.056622171
724,MB,2012,2875.584,24067.079,120995.986,5032.281,20277.698,71021.017,0.032373507,0.181540269,0.786086225
726,MB,2012,38388.222,0,1197.729,66762.186,0,951.813,0.97996698,0,0.02003302
751,MB,2012,6475.831,28273.518,0,5860.224,14716.777,0,0.222968893,0.777031107,0
752,MB,2012,0,88253.808,887.191,0,54786.079,482.922,0,0.99051234,0.00948766
753,MB,2012,2406.44,408626.115,5851.447,1778.639,143241.753,3132.609,0.007406734,0.976693323,0.015899943
757,MB,2012,37883.116,25267.886,1572.65,18118.787,7228.214,0,0.621755268,0.36078455,0.017460182
758,MB,2012,31802.62,104793.414,6604.363,16371.344,36797.333,6688.319,0.237243093,0.697294223,0.065462684
759,MB,2012,4663.875,33071.123,0,1880.382,13333.618,0,0.123595483,0.876404517,0
760,MB,2012,0,72732,0,241.544,30076.456,0,0.00234395,0.99765605,0
763,MB,2012,60800.364,45388.324,3755.308,45094.393,20276.085,4320.521,0.589499596,0.365543523,0.04495688
764,MB,2012,0,65001.001,0,1276.13,25225.872,0,0.013946318,0.986053682,0
765,MB,2012,3149.021,311467.979,0,4443.14,90017.862,0,0.018559201,0.981440799,0
766,MB,2012,970.291,180067.709,0,673.104,41379.896,0,0.007366478,0.992633522,0
839,MB,2012,8024.754,72088.258,8819.987,2216.277,24270.325,3006.399,0.086476205,0.813660708,0.099863087
840,MB,2012,33603.634,10956.433,14539.935,24907.144,8611.308,4152.547,0.604631319,0.202206661,0.19316202
841,MB,2012,19085.372,7118.128,0,1589.861,45599.138,0,0.281707712,0.718292288,0
843,MB,2012,11562.811,5241.189,0,13214.454,7515.546,0,0.66012855,0.33987145,0
844,MB,2012,8864.392,31175.305,4807.305,7121.693,27376.597,4062.712,0.191661282,0.701993804,0.106344914
846,MB,2012,0,10134.998,0,0,32819,0,0,1,0
847,MB,2012,0,27523.7,18392,0,10322.9,4235.1,0,0.625835694,0.374164306
848,MB,2012,697.053,6443.698,0,509.263,5211.738,0,0.093790955,0.906209045,0
849,MB,2012,10283.667,39044.834,637641.498,4782.657,14210.436,74482.904,0.019304762,0.06823697,0.912458268
850,MB,2012,116704.239,28469.761,0,58173.684,8370.318,0,0.825994584,0.174005416,0
851,MB,2012,0,42554.857,34077.146,0,6612.139,4979.861,0,0.55729727,0.44270273
852,MB,2012,40600.246,92558.383,110810.373,7280.258,10892.286,10905.456,0.175356271,0.378874949,0.44576878
853,MB,2012,0,17507.023,32246.978,0,864.549,1592.452,0,0.351871661,0.648128339
854,MB,2012,5182.5,69756.502,0,2039.875,19751.125,0,0.074665304,0.925334696,0
855,MB,2012,0,8429,0,0,4223,0,0,1,0
481,NB,2012,0,0,0,0,0,0,0,0,0
484,NB,2012,0,108,0,0,321,0,0,1,0
485,NB,2012,292.467,358.533,0,1102.69,1069.31,0,0.494210769,0.505789231,0
486,NB,2012,735.1,5412.9,0,526,4390,0,0.113982285,0.886017715,0
487,NB,2012,292.715,495.288,0,1080.692,2649.307,0,0.303985479,0.696014521,0
488,NB,2012,24.667,323.333,0,88.667,840.333,0,0.088750196,0.911249804,0
489,NB,2012,183,1006,0,375,1247,0,0.19850587,0.80149413,0
490,NB,2012,215,585,0,915.831,933.17,0,0.426889609,0.573110391,0
493,NB,2012,1652.287,16841.032,1041.677,1477.691,12414.404,517.903,0.092207352,0.861848318,0.04594433
494,NB,2012,0,16887.001,0,0,9409.999,0,0,1,0
495,NB,2012,185,541,0,1007.99,2164.01,0,0.306051821,0.693948179,0
496,NB,2012,2722.733,425.953,210.314,16849.507,2976.493,1394,0.79629928,0.138428984,0.065271736
497,NB,2012,262.5,1002.5,0,935.826,2607.175,0,0.249235805,0.750764195,0
498,NB,2012,283,0,0,1804,0,0,1,0,0
499,NB,2012,609.561,382.49,14.95,1089.24,2622.96,72.8,0.354507647,0.627180587,0.018311766
500,NB,2012,5479.892,149.208,285.9,9109.415,214.383,747.2,0.912630353,0.022744342,0.064625305
501,NB,2012,1225.297,2663.703,0,1218.829,2682.17,0,0.313751773,0.686248227,0
502,NB,2012,473.534,1027.467,0,1157.671,2587.328,0,0.310942623,0.689057377,0
503,NB,2012,2022.416,2324.585,23,7628.042,13093.958,118,0.382802761,0.61160422,0.005593018
504,NB,2012,1417,295,0,6412.999,383,0,0.920310287,0.079689713,0
505,NB,2012,259,799,0,940,4340.001,0,0.189176366,0.810823634,0
506,NB,2012,28,507,0,639.96,1429.04,0,0.256513057,0.743486943,0
507,NB,2012,171.001,1559,0,1557,6576,0,0.175200327,0.824799673,0
508,NB,2012,545.998,0,0,506.001,0,0,1,0,0
455,NL,2012,0,0,0,309,0,0,1,0,0
458,NL,2012,59,253.37,0,79,1152.999,0,0.089356883,0.910643117,0
460,NL,2012,0,19.999,0,0,72,0,0,1,0
461,NL,2012,0,183.672,0,0,1105,0,0,1,0
462,NL,2012,0,28.999,0,0,100,0,0,1,0
463,NL,2012,0,100,0,0,1019.999,0,0,1,0
466,NL,2012,31,424.551,0,74,977,0,0.069695616,0.930304384,0
468,NL,2012,0,22.8,0,0,240,0,0,1,0
471,NL,2012,47,158.04,0,183,498,0,0.25958196,0.74041804,0
475,NL,2012,0,587.681,0,0,2072.999,0,0,1,0
477,NL,2012,7.67,0,0,158,0,0,1,0,0
504,NS,2012,4642.259,1717.233,0,18875.313,6968.687,0,0.730280182,0.269719818,0
507,NS,2012,3717.983,1962.695,0,6972.04,3774.335,0,0.650757199,0.349242801,0
509,NS,2012,244.999,1518.997,0,580.001,3817.001,0,0.133906877,0.866093123,0
510,NS,2012,100.983,124.666,0,221.833,163.166,0,0.52864498,0.47135502,0
511,NS,2012,0,102.001,0,0,104.003,0,0,1,0
512,NS,2012,0,3262.52,0,0,3804.999,0,0,1,0
513,NS,2012,214.739,498.842,0,357.816,1063.184,0,0.268228285,0.731771715,0
514,NS,2012,21.69,0,0,16,0,0,1,0,0
516,NS,2012,462.833,857.076,0,1892.247,2291.751,0,0.427892404,0.572107596,0
517,NS,2012,800.151,5048.677,0,2752.978,20376.023,0,0.122615431,0.877384569,0
518,NS,2012,9644.185,5331.52,0,12877.545,9907.458,0,0.596432938,0.403567062,0
519,NS,2012,0,363,0,0,711,0,0,1,0
520,NS,2012,13.083,498.917,0,76.5,2033.499,0,0.034165917,0.965834083,0
521,NS,2012,0,89,0,0,757,0,0,1,0
522,NS,2012,141.667,388.25,0,755.31,3106.691,0,0.204233549,0.795766451,0
523,NS,2012,235.489,756.141,0,680.344,3392.657,0,0.180829166,0.819170834,0
524,NS,2012,41,24,0,161,94,0,0.63125,0.36875,0
525,NS,2012,482.595,1870.066,0,1556.388,6033.609,0,0.205074237,0.794925763,0
527,NS,2012,71.527,982.473,0,208.126,1759.872,0,0.092539108,0.907460892,0
528,NS,2012,1804.899,1439.878,0,1219.011,1279.986,0,0.526467441,0.473532559,0
529,NS,2012,0,619.001,0,0,492.999,0,0,1,0
530,NS,2012,50,1265.002,0,72.667,1481.333,0,0.042755983,0.957244017,0
531,NS,2012,543.613,1646.663,0,573.803,3639.198,0,0.174506897,0.825493103,0
374,ON,2012,9,0,0,190,0,0,1,0,0
378,ON,2012,111,343,0,433,7458,0,0.065188736,0.934811264,0
381,ON,2012,0,2181,0,0,42273,0,0,1,0
383,ON,2012,503,3711.998,0,1500.857,11210.144,0,0.11838929,0.88161071,0
386,ON,2012,107,0,0,523,0,0,1,0,0
391,ON,2012,42,0,0,142,0,0,1,0,0
400,ON,2012,0,0,595,0,0,2722,0,0,1
401,ON,2012,97.386,689.788,1448.828,899.483,3797.265,14508.25,0.046493587,0.209274427,0.744231985
402,ON,2012,0,130,0,0,708,0,0,1,0
407,ON,2012,302.908,0,284.091,1560.085,0,682.914,0.658301879,0,0.341698121
408,ON,2012,0,24988,0,0,31576,0,0,1,0
409,ON,2012,96,647,0,605,5489.999,0,0.10251537,0.89748463,0
410,ON,2012,118.9,395.1,0,254.5,742.5,0,0.247121112,0.752878888,0
411,ON,2012,5379.039,3493.964,0,29165.929,7769.07,0,0.754125185,0.245874815,0
412,ON,2012,0,255.4,1021.6,0,1879.2,7516.8,0,0.2,0.8
413,ON,2012,6430.598,1471.475,349.625,58516.836,8050.576,1632.387,0.849524686,0.124550223,0.025925091
541,ON,2012,0,15090.649,2484.35,1679.179,2782.871,1016.95,0.072836778,0.775289354,0.151873868
542,ON,2012,0,919.356,17603.963,3125.559,2028.729,34962.711,0.053300512,0.050274028,0.896425459
543,ON,2012,6019.001,37591.981,15532.755,7912.983,20997.698,10988.126,0.140666661,0.591560724,0.267772615
544,ON,2012,3452.275,58366.342,14671.583,4539.725,27253.867,6551.407,0.069595386,0.745592029,0.184812585
545,ON,2012,4164.081,14067.398,12368.824,6956.759,8326.683,11124.561,0.19507403,0.392821372,0.412104598
546,ON,2012,0,38007.178,8352.784,0,31666.649,7291.351,0,0.816637263,0.183362737
547,ON,2012,7061.024,23794.602,17889.946,16526.237,26962.949,32275.107,0.189440901,0.407658871,0.402900228
549,ON,2012,0,616.645,6666.476,0,1329.783,15034.217,0,0.082311415,0.917688585
550,ON,2012,1082.3,3427.74,1207.04,6489.469,33218.696,10559.428,0.135247177,0.654579799,0.210173024
551,ON,2012,32178.811,66673.432,49380.154,44740.563,48089.052,63988.388,0.252153002,0.376208272,0.371638726
552,ON,2012,29194.703,4862.933,0,69911.192,26647.707,0,0.758754586,0.241245414,0
553,ON,2012,63263.77,101327.815,19942.913,59341.99,72061.778,16362.091,0.368960663,0.521785756,0.109253581
