Year,Province_ID,Crop_Type,Fert_ID,Description,Fertilizer_Applied,Emissions,IEF
1990,AB,Annual,1,Urea,113743300.4,6844628.436,0.060176102
1990,AB,Annual,2,Urea ammonium nitrate,10863884.69,495316.03,0.045592902
1990,AB,Annual,3,Anhydrous ammonia,127384814.7,6390363.297,0.050165817
1990,AB,Annual,4,Other,66027715.09,2510178.704,0.038017046
1990,BC,Annual,1,Urea,4088939.133,237367.3616,0.058051087
1990,BC,Annual,2,Urea ammonium nitrate,0,0,
1990,BC,Annual,3,Anhydrous ammonia,5679618.45,275987.1623,0.048592553
1990,BC,Annual,4,Other,5659358.728,208964.328,0.036923676
1990,MB,Annual,1,Urea,65429100.06,4672146.823,0.071407781
1990,MB,Annual,2,Urea ammonium nitrate,11623258.3,633816.7216,0.054530038
1990,MB,Annual,3,Anhydrous ammonia,98023424.21,5881340.539,0.059999338
1990,MB,Annual,4,Other,48312361.21,2195132.784,0.045436255
1990,NB,Annual,1,Urea,281304.8314,24920.69799,0.088589655
1990,NB,Annual,2,Urea ammonium nitrate,0,0,
1990,NB,Annual,3,Anhydrous ammonia,0,0,
1990,NB,Annual,4,Other,4304835.769,138790.0848,0.032240506
1990,NL,Annual,1,Urea,0,0,
1990,NL,Annual,2,Urea ammonium nitrate,0,0,
1990,NL,Annual,3,Anhydrous ammonia,0,0,
1990,NL,Annual,4,Other,6363.142797,203.3760206,0.031961568
1990,NS,Annual,1,Urea,0,0,
1990,NS,Annual,2,Urea ammonium nitrate,0,0,
1990,NS,Annual,3,Anhydrous ammonia,0,0,
1990,NS,Annual,4,Other,502317.0173,16054.83946,0.031961568
1990,ON,Annual,1,Urea,68279041.49,6862715.787,0.100509844
1990,ON,Annual,2,Urea ammonium nitrate,33135641.2,2051027.518,0.061897928
1990,ON,Annual,3,Anhydrous ammonia,23247468.1,1266806.833,0.05449225
1990,ON,Annual,4,Other,41184366.43,1506952.212,0.036590394
1990,PE,Annual,1,Urea,297481.9664,26044.28001,0.087549105
1990,PE,Annual,2,Urea ammonium nitrate,0,0,
1990,PE,Annual,3,Anhydrous ammonia,0,0,
1990,PE,Annual,4,Other,8318611.635,265875.8706,0.031961568
1990,QC,Annual,1,Urea,19948888.3,1792041.988,0.089831672
1990,QC,Annual,2,Urea ammonium nitrate,3417170.555,187867.4742,0.054977494
1990,QC,Annual,3,Anhydrous ammonia,1964010.147,95057.69893,0.0483998
1990,QC,Annual,4,Other,28392992.67,925270.1667,0.032587976
1990,SK,Annual,1,Urea,112499342.7,6934699.623,0.061642135
1990,SK,Annual,2,Urea ammonium nitrate,2723954.723,128150.4406,0.047045731
1990,SK,Annual,3,Anhydrous ammonia,84738613.44,4386440.328,0.051764363
1990,SK,Annual,4,Other,68383921.51,2680414.301,0.039196557
1991,AB,Annual,1,Urea,106775325.8,6424566.641,0.060169019
1991,AB,Annual,2,Urea ammonium nitrate,10831951.68,493764.1595,0.045584044
1991,AB,Annual,3,Anhydrous ammonia,124484365.7,6243646.595,0.05015607
1991,AB,Annual,4,Other,63143626.87,2400185.908,0.038011531
1991,BC,Annual,1,Urea,4419829.827,256535.0239,0.058041833
1991,BC,Annual,2,Urea ammonium nitrate,0,0,
1991,BC,Annual,3,Anhydrous ammonia,1409602.39,68501.90996,0.048596619
1991,BC,Annual,4,Other,6320204.357,232948.4379,0.036857738
1991,MB,Annual,1,Urea,70522537.76,5040050.267,0.071467228
1991,MB,Annual,2,Urea ammonium nitrate,12754803.71,695753.7951,0.054548373
1991,MB,Annual,3,Anhydrous ammonia,118746805.5,7127125.284,0.060019512
1991,MB,Annual,4,Other,47645528.14,2165774.582,0.045455989
1991,NB,Annual,1,Urea,206892.1063,18337.87636,0.088634973
1991,NB,Annual,2,Urea ammonium nitrate,0,0,
1991,NB,Annual,3,Anhydrous ammonia,0,0,
1991,NB,Annual,4,Other,4555067.936,146854.5705,0.03223982
1991,NL,Annual,1,Urea,0,0,
1991,NL,Annual,2,Urea ammonium nitrate,0,0,
1991,NL,Annual,3,Anhydrous ammonia,0,0,
1991,NL,Annual,4,Other,8854.246055,282.9955865,0.031961568
1991,NS,Annual,1,Urea,0,0,
1991,NS,Annual,2,Urea ammonium nitrate,0,0,
1991,NS,Annual,3,Anhydrous ammonia,0,0,
1991,NS,Annual,4,Other,523986.1777,16747.4198,0.031961568
1991,ON,Annual,1,Urea,52666376.24,5312094.797,0.100863116
1991,ON,Annual,2,Urea ammonium nitrate,29932846.16,1856825.104,0.062033029
1991,ON,Annual,3,Anhydrous ammonia,31052221.09,1695798.645,0.054611187
1991,ON,Annual,4,Other,38230951.24,1403505.945,0.036711248
1991,PE,Annual,1,Urea,234766.8922,20553.63137,0.087549105
1991,PE,Annual,2,Urea ammonium nitrate,0,0,
1991,PE,Annual,3,Anhydrous ammonia,0,0,
1991,PE,Annual,4,Other,8974870.41,286850.93,0.031961568
1991,QC,Annual,1,Urea,20471220.37,1838486.825,0.089808365
1991,QC,Annual,2,Urea ammonium nitrate,4046906.167,222490.6627,0.054977964
1991,QC,Annual,3,Anhydrous ammonia,2060055.236,99707.1146,0.048400214
1991,QC,Annual,4,Other,26296598.33,856787.3501,0.03258168
1991,SK,Annual,1,Urea,102410528.5,6311477.136,0.061629182
1991,SK,Annual,2,Urea ammonium nitrate,2945280.049,138538.1107,0.04703733
1991,SK,Annual,3,Anhydrous ammonia,73004498.2,3778356.553,0.05175512
1991,SK,Annual,4,Other,63800124.53,2500298.712,0.039189558
1992,AB,Annual,1,Urea,114228331.8,6873662.618,0.060174761
1992,AB,Annual,2,Urea ammonium nitrate,8954037.179,408241.1336,0.045592968
1992,AB,Annual,3,Anhydrous ammonia,134286392.7,6736596.402,0.05016589
1992,AB,Annual,4,Other,65787762.55,2500935.554,0.038015209
1992,BC,Annual,1,Urea,4797282.575,278476.0569,0.058048708
1992,BC,Annual,2,Urea ammonium nitrate,526593.8069,23253.96867,0.044159214
1992,BC,Annual,3,Anhydrous ammonia,3610928.962,175449.0147,0.048588332
1992,BC,Annual,4,Other,8033442.833,296201.0356,0.036870996
1992,MB,Annual,1,Urea,73001457.61,5211622.434,0.071390663
1992,MB,Annual,2,Urea ammonium nitrate,11709285.24,638401.7311,0.054520982
1992,MB,Annual,3,Anhydrous ammonia,119190745.9,7150178.123,0.059989373
1992,MB,Annual,4,Other,49026362.26,2227388.986,0.045432475
1992,NB,Annual,1,Urea,180846.5362,16029.0797,0.088633601
1992,NB,Annual,2,Urea ammonium nitrate,0,0,
1992,NB,Annual,3,Anhydrous ammonia,0,0,
1992,NB,Annual,4,Other,4730157.503,152510.0143,0.032242058
1992,NL,Annual,1,Urea,0,0,
1992,NL,Annual,2,Urea ammonium nitrate,0,0,
1992,NL,Annual,3,Anhydrous ammonia,0,0,
1992,NL,Annual,4,Other,7656.103082,246.1579886,0.032151864
1992,NS,Annual,1,Urea,0,0,
1992,NS,Annual,2,Urea ammonium nitrate,0,0,
1992,NS,Annual,3,Anhydrous ammonia,0,0,
1992,NS,Annual,4,Other,501329.1007,16023.26409,0.031961568
1992,ON,Annual,1,Urea,53732636.49,5407360.483,0.100634565
1992,ON,Annual,2,Urea ammonium nitrate,31326735.8,1940050.192,0.061929535
1992,ON,Annual,3,Anhydrous ammonia,27626507.74,1506199.294,0.054520076
1992,ON,Annual,4,Other,39230648.64,1434307.951,0.036560903
1992,PE,Annual,1,Urea,210964.1938,18469.72642,0.087549105
1992,PE,Annual,2,Urea ammonium nitrate,0,0,
1992,PE,Annual,3,Anhydrous ammonia,0,0,
1992,PE,Annual,4,Other,9422588.229,301160.6935,0.031961568
1992,QC,Annual,1,Urea,18521369.38,1663809.262,0.089831871
1992,QC,Annual,2,Urea ammonium nitrate,3692164.894,202985.2925,0.05497731
1992,QC,Annual,3,Anhydrous ammonia,2495917.258,120801.4914,0.048399638
1992,QC,Annual,4,Other,29636801.44,965921.4761,0.032591961
1992,SK,Annual,1,Urea,132989137.2,8195842.724,0.061627911
1992,SK,Annual,2,Urea ammonium nitrate,2860533.417,134556.3308,0.047038895
1992,SK,Annual,3,Anhydrous ammonia,95507541.55,4943168.667,0.051756841
1992,SK,Annual,4,Other,71830176.12,2815086.518,0.039190862
1993,AB,Annual,1,Urea,121910341.3,7336562.673,0.060179986
1993,AB,Annual,2,Urea ammonium nitrate,8698880.309,396704.7624,0.045604118
1993,AB,Annual,3,Anhydrous ammonia,134920818.6,6770078.112,0.050178158
1993,AB,Annual,4,Other,73526321.92,2795379.614,0.03801876
1993,BC,Annual,1,Urea,5295044.129,307373.5438,0.058049288
1993,BC,Annual,2,Urea ammonium nitrate,525755.894,23208.89536,0.044143861
1993,BC,Annual,3,Anhydrous ammonia,1923300.898,93417.49295,0.048571439
1993,BC,Annual,4,Other,9234873.692,340155.7556,0.036833829
1993,MB,Annual,1,Urea,68020645.69,4854674.725,0.071370606
1993,MB,Annual,2,Urea ammonium nitrate,11257484.97,613730.8204,0.054517579
1993,MB,Annual,3,Anhydrous ammonia,145701383.3,8739988.996,0.059985628
1993,MB,Annual,4,Other,49780109.57,2261840.392,0.045436629
1993,NB,Annual,1,Urea,160497.6794,14224.86512,0.088629725
1993,NB,Annual,2,Urea ammonium nitrate,0,0,
1993,NB,Annual,3,Anhydrous ammonia,0,0,
1993,NB,Annual,4,Other,4550072.599,146710.6272,0.032243579
1993,NL,Annual,1,Urea,0,0,
1993,NL,Annual,2,Urea ammonium nitrate,0,0,
1993,NL,Annual,3,Anhydrous ammonia,0,0,
1993,NL,Annual,4,Other,5492.547739,177.1953948,0.032261057
1993,NS,Annual,1,Urea,0,0,
1993,NS,Annual,2,Urea ammonium nitrate,0,0,
1993,NS,Annual,3,Anhydrous ammonia,0,0,
1993,NS,Annual,4,Other,491632.6801,15713.35129,0.031961568
1993,ON,Annual,1,Urea,55620615.07,5591489.271,0.10052908
1993,ON,Annual,2,Urea ammonium nitrate,29594159.64,1832281.319,0.061913612
1993,ON,Annual,3,Anhydrous ammonia,27762716.66,1513236.231,0.054506058
1993,ON,Annual,4,Other,35649111.25,1302570.069,0.036538641
1993,PE,Annual,1,Urea,193240.0928,16917.99723,0.087549105
1993,PE,Annual,2,Urea ammonium nitrate,0,0,
1993,PE,Annual,3,Anhydrous ammonia,0,0,
1993,PE,Annual,4,Other,9239807.913,295318.748,0.031961568
1993,QC,Annual,1,Urea,18008864.66,1617677.357,0.089826726
1993,QC,Annual,2,Urea ammonium nitrate,4232423.975,232683.5034,0.054976417
1993,QC,Annual,3,Anhydrous ammonia,2869598.787,138885.2859,0.048398852
1993,QC,Annual,4,Other,28469954.78,927913.3867,0.032592724
1993,SK,Annual,1,Urea,135573932.2,8354768.066,0.061625181
1993,SK,Annual,2,Urea ammonium nitrate,3810888.373,179251.5147,0.047036674
1993,SK,Annual,3,Anhydrous ammonia,103378319.7,5350282.683,0.051754398
1993,SK,Annual,4,Other,79683842.19,3122731.029,0.039189012
1994,AB,Annual,1,Urea,128239716.7,7718992.195,0.0601919
1994,AB,Annual,2,Urea ammonium nitrate,18286195.6,834091.7049,0.045613189
1994,AB,Annual,3,Anhydrous ammonia,135189565.9,6784912.758,0.050188139
1994,AB,Annual,4,Other,77564524.33,2949245.129,0.038023119
1994,BC,Annual,1,Urea,4630551.553,268799.9005,0.058049219
1994,BC,Annual,2,Urea ammonium nitrate,1212486.162,53501.81412,0.044125711
1994,BC,Annual,3,Anhydrous ammonia,3157627.324,153307.4438,0.048551469
1994,BC,Annual,4,Other,7372355.904,271503.2172,0.036827199
1994,MB,Annual,1,Urea,78161288.62,5577263.34,0.071355826
1994,MB,Annual,2,Urea ammonium nitrate,12042009.37,656400.0892,0.054509183
1994,MB,Annual,3,Anhydrous ammonia,141261285.2,8472341.974,0.05997639
1994,MB,Annual,4,Other,58335769.75,2650023.677,0.04542708
1994,NB,Annual,1,Urea,191348.5407,16958.75194,0.088627548
1994,NB,Annual,2,Urea ammonium nitrate,0,0,
1994,NB,Annual,3,Anhydrous ammonia,0,0,
1994,NB,Annual,4,Other,4624045.108,149092.1196,0.032242791
1994,NL,Annual,1,Urea,0,0,
1994,NL,Annual,2,Urea ammonium nitrate,0,0,
1994,NL,Annual,3,Anhydrous ammonia,0,0,
1994,NL,Annual,4,Other,2808.43663,90.72372603,0.032303996
1994,NS,Annual,1,Urea,0,0,
1994,NS,Annual,2,Urea ammonium nitrate,0,0,
1994,NS,Annual,3,Anhydrous ammonia,0,0,
1994,NS,Annual,4,Other,499722.3775,15971.9107,0.031961568
1994,ON,Annual,1,Urea,60015558.26,6026358.141,0.100413265
1994,ON,Annual,2,Urea ammonium nitrate,29152136.45,1804521.55,0.061900148
1994,ON,Annual,3,Anhydrous ammonia,25584449.77,1394204.226,0.054494204
1994,ON,Annual,4,Other,33139839.82,1210422.62,0.036524697
1994,PE,Annual,1,Urea,228550.4036,20009.38335,0.087549105
1994,PE,Annual,2,Urea ammonium nitrate,0,0,
1994,PE,Annual,3,Anhydrous ammonia,0,0,
1994,PE,Annual,4,Other,9497875.348,303566.9879,0.031961568
1994,QC,Annual,1,Urea,16983366.1,1525584.873,0.08982818
1994,QC,Annual,2,Urea ammonium nitrate,4550634.586,250199.8321,0.054981306
1994,QC,Annual,3,Anhydrous ammonia,2036549.429,98575.41965,0.048403156
1994,QC,Annual,4,Other,25982580.35,846910.2065,0.032595308
1994,SK,Annual,1,Urea,173653085.7,10700704.95,0.061621162
1994,SK,Annual,2,Urea ammonium nitrate,1673769.951,78727.77135,0.047036196
1994,SK,Annual,3,Anhydrous ammonia,123113306.4,6371590.249,0.051753872
1994,SK,Annual,4,Other,94628313.77,3708352.396,0.039188613
1995,AB,Annual,1,Urea,137342990.1,8263048.2,0.060163596
1995,AB,Annual,2,Urea ammonium nitrate,6097181.746,278167.3937,0.04562229
1995,AB,Annual,3,Anhydrous ammonia,134953503.5,6774416.552,0.050198153
1995,AB,Annual,4,Other,71923522.29,2734712.058,0.038022499
1995,BC,Annual,1,Urea,3212295.223,186549.9311,0.058073719
1995,BC,Annual,2,Urea ammonium nitrate,52567.40453,2318.898949,0.044112867
1995,BC,Annual,3,Anhydrous ammonia,4397842.522,213459.5632,0.048537337
1995,BC,Annual,4,Other,6201309.438,228349.8685,0.036822847
1995,MB,Annual,1,Urea,99102652.26,7069940.545,0.071339569
1995,MB,Annual,2,Urea ammonium nitrate,15417288.27,840213.0047,0.054498106
1995,MB,Annual,3,Anhydrous ammonia,121545146.2,7288357.716,0.059964202
1995,MB,Annual,4,Other,56236900.81,2553819.068,0.045411803
1995,NB,Annual,1,Urea,311700.702,27608.64564,0.088574217
1995,NB,Annual,2,Urea ammonium nitrate,0,0,
1995,NB,Annual,3,Anhydrous ammonia,0,0,
1995,NB,Annual,4,Other,4866076.502,156895.1261,0.032242635
1995,NL,Annual,1,Urea,0,0,
1995,NL,Annual,2,Urea ammonium nitrate,0,0,
1995,NL,Annual,3,Anhydrous ammonia,0,0,
1995,NL,Annual,4,Other,1532.85836,49.75624836,0.032459782
1995,NS,Annual,1,Urea,0,0,
1995,NS,Annual,2,Urea ammonium nitrate,0,0,
1995,NS,Annual,3,Anhydrous ammonia,0,0,
1995,NS,Annual,4,Other,529009.2329,16907.96452,0.031961568
1995,ON,Annual,1,Urea,66017191.93,6622335.522,0.100312287
1995,ON,Annual,2,Urea ammonium nitrate,31245767.52,1933682.923,0.061886235
1995,ON,Annual,3,Anhydrous ammonia,23952054.8,1304954.803,0.054481956
1995,ON,Annual,4,Other,32816902.7,1198094.445,0.036508456
1995,PE,Annual,1,Urea,467329.3496,40914.26644,0.087549105
1995,PE,Annual,2,Urea ammonium nitrate,0,0,
1995,PE,Annual,3,Anhydrous ammonia,0,0,
1995,PE,Annual,4,Other,10120131.22,323455.2611,0.031961568
1995,QC,Annual,1,Urea,17280350.51,1552718.913,0.089854596
1995,QC,Annual,2,Urea ammonium nitrate,5691135.278,312965.0154,0.054991667
1995,QC,Annual,3,Anhydrous ammonia,2910008.384,140880.133,0.048412277
1995,QC,Annual,4,Other,24811783.42,809132.7198,0.032610825
1995,SK,Annual,1,Urea,194059010.7,11958511.58,0.061623068
1995,SK,Annual,2,Urea ammonium nitrate,3199447.144,150497.6609,0.047038646
1995,SK,Annual,3,Anhydrous ammonia,138193576.9,7152425.144,0.051756567
1995,SK,Annual,4,Other,101768948.3,3988391.683,0.039190654
1996,AB,Annual,1,Urea,146897778.4,8842017.962,0.060191638
1996,AB,Annual,2,Urea ammonium nitrate,10267302.37,468520.3246,0.045632271
1996,AB,Annual,3,Anhydrous ammonia,165475773.8,8308395.413,0.050209135
1996,AB,Annual,4,Other,68722815.34,2613697.235,0.038032453
1996,BC,Annual,1,Urea,3731614.863,216750.8376,0.058084997
1996,BC,Annual,2,Urea ammonium nitrate,130440.2597,5755.014494,0.044119925
1996,BC,Annual,3,Anhydrous ammonia,3978427.921,193133.1902,0.048545102
1996,BC,Annual,4,Other,6048321.918,222679.307,0.036816709
1996,MB,Annual,1,Urea,80157869.05,5716074.767,0.071310214
1996,MB,Annual,2,Urea ammonium nitrate,13206869.16,719681.4964,0.054492968
1996,MB,Annual,3,Anhydrous ammonia,148331237.2,8893725.761,0.059958549
1996,MB,Annual,4,Other,57710746.55,2621025.947,0.045416601
1996,NB,Annual,1,Urea,179237.2045,15884.1195,0.088620661
1996,NB,Annual,2,Urea ammonium nitrate,0,0,
1996,NB,Annual,3,Anhydrous ammonia,0,0,
1996,NB,Annual,4,Other,5079134.655,163781.3802,0.032245922
1996,NL,Annual,1,Urea,0,0,
1996,NL,Annual,2,Urea ammonium nitrate,0,0,
1996,NL,Annual,3,Anhydrous ammonia,0,0,
1996,NL,Annual,4,Other,847.8255955,27.24089053,0.0321303
1996,NS,Annual,1,Urea,0,0,
1996,NS,Annual,2,Urea ammonium nitrate,0,0,
1996,NS,Annual,3,Anhydrous ammonia,0,0,
1996,NS,Annual,4,Other,689644.0954,22042.10658,0.031961568
1996,ON,Annual,1,Urea,70364896.11,7050562.91,0.100200005
1996,ON,Annual,2,Urea ammonium nitrate,30869928.33,1909651.924,0.061861236
1996,ON,Annual,3,Anhydrous ammonia,21951618.76,1195484.016,0.054459948
1996,ON,Annual,4,Other,30655486.45,1118576.246,0.036488615
1996,PE,Annual,1,Urea,228073.5589,19967.63602,0.087549105
1996,PE,Annual,2,Urea ammonium nitrate,0,0,
1996,PE,Annual,3,Anhydrous ammonia,0,0,
1996,PE,Annual,4,Other,10791647.24,344917.9662,0.031961568
1996,QC,Annual,1,Urea,20261979.15,1820756.599,0.089860748
1996,QC,Annual,2,Urea ammonium nitrate,5725952.438,315041.8461,0.05501999
1996,QC,Annual,3,Anhydrous ammonia,2545057.666,123275.4973,0.048437212
1996,QC,Annual,4,Other,26019356.43,848566.4532,0.032612892
1996,SK,Annual,1,Urea,220384349.3,13580178.7,0.061620431
1996,SK,Annual,2,Urea ammonium nitrate,4441333.051,208907.4258,0.0470371
1996,SK,Annual,3,Anhydrous ammonia,166740075.7,8629610.286,0.051754866
1996,SK,Annual,4,Other,115421774.4,4523306.202,0.039189366
1997,AB,Annual,1,Urea,161355433.5,9710141.115,0.060178582
1997,AB,Annual,2,Urea ammonium nitrate,10165637.44,463819.6353,0.045626222
1997,AB,Annual,3,Anhydrous ammonia,152710296.8,7666435.531,0.050202479
1997,AB,Annual,4,Other,71158341.5,2705732.015,0.038024102
1997,BC,Annual,1,Urea,2577577.699,149824.7749,0.058126191
1997,BC,Annual,2,Urea ammonium nitrate,0,0,
1997,BC,Annual,3,Anhydrous ammonia,7352100.434,356879.4022,0.048541149
1997,BC,Annual,4,Other,7088833.556,261270.8227,0.036856673
1997,MB,Annual,1,Urea,80636756.69,5746819.29,0.071267987
1997,MB,Annual,2,Urea ammonium nitrate,17208146.11,937530.399,0.054481778
1997,MB,Annual,3,Anhydrous ammonia,149018841.5,8933118.798,0.059946237
1997,MB,Annual,4,Other,64469821.16,2927349.736,0.045406512
1997,NB,Annual,1,Urea,194159.5427,17206.45654,0.088620195
1997,NB,Annual,2,Urea ammonium nitrate,0,0,
1997,NB,Annual,3,Anhydrous ammonia,0,0,
1997,NB,Annual,4,Other,5142053.177,165818.955,0.032247616
1997,NL,Annual,1,Urea,0,0,
1997,NL,Annual,2,Urea ammonium nitrate,0,0,
1997,NL,Annual,3,Anhydrous ammonia,0,0,
1997,NL,Annual,4,Other,1114.947284,36.0190901,0.032305644
1997,NS,Annual,1,Urea,0,0,
1997,NS,Annual,2,Urea ammonium nitrate,0,0,
1997,NS,Annual,3,Anhydrous ammonia,0,0,
1997,NS,Annual,4,Other,523184.0116,16721.78131,0.031961568
1997,ON,Annual,1,Urea,58083002.87,5818644.317,0.10017809
1997,ON,Annual,2,Urea ammonium nitrate,31167114.76,1927070.865,0.061830262
1997,ON,Annual,3,Anhydrous ammonia,19950891.54,1085980.487,0.05443268
1997,ON,Annual,4,Other,28863035.96,1052481.132,0.036464672
1997,PE,Annual,1,Urea,235844.7284,20647.99497,0.087549105
1997,PE,Annual,2,Urea ammonium nitrate,0,0,
1997,PE,Annual,3,Anhydrous ammonia,0,0,
1997,PE,Annual,4,Other,10842062.75,346529.3248,0.031961568
1997,QC,Annual,1,Urea,19891207.49,1787113.848,0.089844412
1997,QC,Annual,2,Urea ammonium nitrate,6774547.668,372721.7199,0.055017949
1997,QC,Annual,3,Anhydrous ammonia,2581107.824,125017.0292,0.048435415
1997,QC,Annual,4,Other,27932336.38,910862.0098,0.032609589
1997,SK,Annual,1,Urea,243489034.1,15011786.69,0.061652825
1997,SK,Annual,2,Urea ammonium nitrate,8309322.268,391023.4136,0.0470584
1997,SK,Annual,3,Anhydrous ammonia,203869346.6,10556008.81,0.051778303
1997,SK,Annual,4,Other,131315239.1,5148491.429,0.039207113
1998,AB,Annual,1,Urea,148768540.1,8963092.024,0.060248571
1998,AB,Annual,2,Urea ammonium nitrate,15235287.63,695000.1884,0.045617792
1998,AB,Annual,3,Anhydrous ammonia,155740777.2,7817128.578,0.050193204
1998,AB,Annual,4,Other,91319046.06,3472163.506,0.038022337
1998,BC,Annual,1,Urea,2578490.752,149755.2529,0.058078646
1998,BC,Annual,2,Urea ammonium nitrate,127416.0991,5621.035789,0.044115585
1998,BC,Annual,3,Anhydrous ammonia,4104618.622,199239.5306,0.048540327
1998,BC,Annual,4,Other,3896857.914,143527.8718,0.036831692
1998,MB,Annual,1,Urea,96511258,6876936.534,0.071255278
1998,MB,Annual,2,Urea ammonium nitrate,21252350.08,1157732.967,0.054475527
1998,MB,Annual,3,Anhydrous ammonia,132161880.7,7921698.381,0.059939359
1998,MB,Annual,4,Other,69434346.76,3151959.252,0.045394814
1998,NB,Annual,1,Urea,195640.5044,17337.41927,0.088618762
1998,NB,Annual,2,Urea ammonium nitrate,0,0,
1998,NB,Annual,3,Anhydrous ammonia,0,0,
1998,NB,Annual,4,Other,5723264.978,184573.817,0.032249742
1998,NL,Annual,1,Urea,0,0,
1998,NL,Annual,2,Urea ammonium nitrate,0,0,
1998,NL,Annual,3,Anhydrous ammonia,0,0,
1998,NL,Annual,4,Other,4734.820218,151.8960561,0.032080639
1998,NS,Annual,1,Urea,0,0,
1998,NS,Annual,2,Urea ammonium nitrate,0,0,
1998,NS,Annual,3,Anhydrous ammonia,0,0,
1998,NS,Annual,4,Other,577370.4473,18453.66476,0.031961568
1998,ON,Annual,1,Urea,58254212.73,5834738.037,0.100159933
1998,ON,Annual,2,Urea ammonium nitrate,0,0,
1998,ON,Annual,3,Anhydrous ammonia,35110440.25,1910175.081,0.05440476
1998,ON,Annual,4,Other,60772060.65,2218258.269,0.036501284
1998,PE,Annual,1,Urea,226594.698,19838.16308,0.087549105
1998,PE,Annual,2,Urea ammonium nitrate,0,0,
1998,PE,Annual,3,Anhydrous ammonia,0,0,
1998,PE,Annual,4,Other,11843557.67,378538.6728,0.031961568
1998,QC,Annual,1,Urea,19762908.16,1775316.841,0.089830749
1998,QC,Annual,2,Urea ammonium nitrate,0,0,
1998,QC,Annual,3,Anhydrous ammonia,3452661.72,167165.9605,0.048416548
1998,QC,Annual,4,Other,39064600.19,1273256.766,0.032593621
1998,SK,Annual,1,Urea,244277247.7,15067185.72,0.061680676
1998,SK,Annual,2,Urea ammonium nitrate,18510899.59,871511.5476,0.047080994
1998,SK,Annual,3,Anhydrous ammonia,157468571,8157369.983,0.051803163
1998,SK,Annual,4,Other,103698815,4067683.184,0.039225937
1999,AB,Annual,1,Urea,150866544.5,9092515.639,0.060268601
1999,AB,Annual,2,Urea ammonium nitrate,14086184.65,642484.1834,0.045610944
1999,AB,Annual,3,Anhydrous ammonia,166627332.8,8362304.146,0.050185669
1999,AB,Annual,4,Other,83615121.65,3179027.944,0.038019773
1999,BC,Annual,1,Urea,3292820.924,191114.1858,0.058039654
1999,BC,Annual,2,Urea ammonium nitrate,189397.5999,8355.922338,0.044118417
1999,BC,Annual,3,Anhydrous ammonia,3882650.798,188477.2381,0.048543443
1999,BC,Annual,4,Other,4209290.99,155000.6533,0.036823459
1999,MB,Annual,1,Urea,79840526.45,5685270.399,0.071207827
1999,MB,Annual,2,Urea ammonium nitrate,21724795.94,1183217.817,0.054463932
1999,MB,Annual,3,Anhydrous ammonia,140818058.3,8438747.637,0.059926601
1999,MB,Annual,4,Other,66045091.73,2997346.083,0.045383328
1999,NB,Annual,1,Urea,117047.4312,10371.61695,0.088610377
1999,NB,Annual,2,Urea ammonium nitrate,0,0,
1999,NB,Annual,3,Anhydrous ammonia,0,0,
1999,NB,Annual,4,Other,5844213.971,188489.4165,0.032252313
1999,NL,Annual,1,Urea,0,0,
1999,NL,Annual,2,Urea ammonium nitrate,0,0,
1999,NL,Annual,3,Anhydrous ammonia,0,0,
1999,NL,Annual,4,Other,5094.624162,163.3351673,0.032060298
1999,NS,Annual,1,Urea,0,0,
1999,NS,Annual,2,Urea ammonium nitrate,0,0,
1999,NS,Annual,3,Anhydrous ammonia,0,0,
1999,NS,Annual,4,Other,535492.2137,17115.17075,0.031961568
1999,ON,Annual,1,Urea,58971684.63,5903165.596,0.100101695
